emp_no,first_name,second_name,department,wage,project_completion_rate
6197,Charles,Mcdaniel,IT,57004.58,54.137259834309056
6198,Ryan,Wilson,Testing,20838.48,62.48432761751897
6199,Timothy,Ingram,HR,49272.85,40.27489087785448
6200,Elizabeth,Rivera,Research,73565.01,60.17071427286635
6201,Jessica,Mcguire,Research,68813.21,42.98272993641319
6202,Brian,Reilly,IT,87161.2,50.71243330018882
6203,Gabrielle,Perez,IT,6525.47,62.78708887756774
6204,David,Smith,IT,50343.11,47.40399696033913
6205,Frank,Lucas,Sales,78576.02,46.15441787501692
6206,Gabriel,Fowler,HR,57170.73,47.69514708287629
6207,John,Hall,Testing,15587.52,24.72853075951911
6208,Mrs.,Audrey,HR,2366.29,51.9816729851741
6209,Elizabeth,Bartlett,IT,14988.05,36.60114092535038
6210,Gina,Harrington,HR,30355.37,49.1670295843535
6211,Kathy,Romero,IT,21452.3,70.3056835526016
6212,Jennifer,Wiley,Testing,21673.33,57.233269398930176
6213,Cheryl,Wells,HR,72766.18,31.11136921632522
6214,Devin,Wise,Testing,53070.92,35.62683260446529
6215,Gregory,Keith,IT,74783.4,34.72603002541614
6216,Amanda,Parker,HR,14749.19,67.648390046471
6217,Kayla,Gutierrez,IT,74309.58,64.561041897762
6218,Michelle,Brown,IT,83258.89,39.464945243060974
6219,John,Jones,IT,48662.4,53.32436583648337
6220,Danielle,Carney,IT,87175.28,37.46774452868891
6221,Kenneth,Allen,HR,37553.55,46.49382597635158
6222,Ashley,Quinn,Research,98421.27,53.285850127334
6223,Stacey,Anderson,IT,4632.59,50.61745196158097
6224,Paula,Nash,HR,40692.82,38.961421399846294
6225,Ashley,Brooks,IT,41053.55,43.02515383359584
6226,Nicole,Mccormick,IT,87126.52,44.24296177946084
6227,Emily,York,Sales,55994.73,45.57586935841565
6228,Carl,Copeland,Research,29738.69,60.12492074418184
6229,Justin,Jenkins,Sales,16281.5,33.743927526800974
6230,Joanne,Cline,HR,98685.17,50.86086368838715
6231,Shelby,Rodriguez,Testing,63474.65,29.47719177344213
6232,John,Mccoy,IT,76718.73,58.10159448561199
6233,Kristen,Hodge,Sales,72193.85,54.94235152029713
6234,Heidi,Rose,Research,42191.54,51.348933471612725
6235,Barbara,Cook,IT,54290.03,48.9760403873815
6236,Todd,Williams,Testing,99519.71,44.54052894053524
6237,Jessica,Chang,IT,55201.27,35.75385041960797
6238,William,Powell,HR,47922.88,46.812510214089635
6239,Erin,Jones,Testing,14530.58,41.81859446596112
6240,Susan,Bass,IT,54106.98,54.68602609870369
6241,Robert,Walker,Sales,79250.22,39.10716216970806
6242,Melanie,Dodson,Testing,84652.85,63.78060303541608
6243,Alex,Ramirez,Testing,54915.96,46.15719375550513
6244,Tracey,Chapman,Testing,16722.33,42.44895176397667
6245,Dr.,Wanda,Testing,34672.43,64.5178289801444
6246,Todd,Green,Research,63370.71,30.600891055946995
6247,Kristen,Miller,Research,60937.38,49.98103406859336
6248,Mrs.,Ashley,HR,12268.28,41.86579795863703
6249,Audrey,Goodman,Sales,92278.51,45.453244135478286
6250,Jacob,Whitehead,Research,25841.36,57.790852963394954
6251,Sara,Wolfe,Research,75497.64,45.88317157681856
6252,Todd,Miller,Sales,5410.45,50.51776256767149
6253,Carolyn,Robinson,IT,71010.52,45.90812588216348
6254,Ashley,Baker,HR,49140.36,35.72466234498239
6255,Eric,Sparks,Sales,40230.53,58.966368752824216
6256,Nancy,Kline,Research,92770.43,50.78489998300296
6257,Rachel,Anderson,Research,67944.78,59.85484379655496
6258,Jessica,Walker,HR,38896.43,48.042817787862646
6259,Tyler,Carson,Testing,6272.75,57.975795946805455
6260,Tiffany,Young,Sales,75672.93,57.11309914530359
6261,Jose,Spencer,Sales,67737.52,56.812354906738626
6262,Matthew,Roberts,IT,9167.91,50.10382495975327
6263,Robert,Gonzalez,Research,77082.13,43.65526755855134
6264,Kelly,Donovan,IT,60116.73,45.81060285806062
6265,Jennifer,Jones,HR,82729.68,66.36612626603697
6266,Douglas,Thompson,HR,50081.35,28.642936129091147
6267,Hayden,Edwards,IT,99585.37,51.14903612512602
6268,Timothy,Estrada,Research,90787.11,39.52626911151707
6269,Matthew,Blanchard,IT,24912.14,75.56730822805494
6270,Kathryn,Schaefer,Sales,51427.27,61.65165714208773
6271,Darlene,Brown,IT,35983.78,57.393704124510116
6272,Matthew,Nelson,Testing,55729.55,21.123656718282206
6273,Kathleen,Herman,Research,98166.48,61.36023071320046
6274,Dennis,Turner,Testing,40722.08,53.95440727255807
6275,Jeanette,Garcia,HR,84242.91,57.74370546633496
6276,Sonya,Gibson,HR,45993.62,50.31403579460336
6277,Samuel,Smith,HR,58552.57,51.73006544866057
6278,Larry,Benton,Research,47329.1,28.94083520291385
6279,Ashley,Mccarty,Testing,73469.82,53.285035029149604
6280,Ronald,Martinez,Research,38304.67,45.689026361686665
6281,Christine,Scott,Testing,14569.93,47.96671813889709
6282,Emma,Miranda,Sales,29869.49,49.12372675984687
6283,William,Sanchez,IT,77188.62,54.317435754434136
6284,Laura,Perkins,Sales,63038.65,21.60911572061691
6285,Cindy,Cantrell,Sales,40762.94,58.74409133107952
6286,Ricardo,Ibarra,Sales,2461.23,52.19765946609739
6287,Abigail,Wright,HR,32960.19,31.893624676644027
6288,Rebecca,Smith,IT,79760.95,48.440245462535394
6289,Chelsea,Chen,Research,90497.75,37.68631206774488
6290,Cameron,Jennings,Sales,7085.32,54.58976814469884
6291,Robert,Macdonald,HR,95359.49,40.91967648063027
6292,Erika,Guzman,IT,48227.16,59.61263041329579
6293,Stacy,Chapman,Research,23307.09,54.98118465782541
6294,Tara,Porter,Research,14023.48,54.938316334306975
6295,Leon,Cruz,IT,44607.48,35.03245899165348
6296,Mr.,Carl,Testing,1839.81,44.262848136068236
6297,Michelle,Barrett,Sales,169.94,66.47481328973313
6298,Patrick,Carter,IT,5386.39,36.0834025598129
6299,Andrew,Garcia,Research,17695.13,64.62952908645785
6300,Christopher,Sanchez,Testing,16638.28,51.20607643837012
6301,Ronald,Hunter,Testing,958.24,57.300607442988735
6302,Theresa,Baxter,Sales,74987.23,50.62616018206191
6303,Tammy,Rivas,Sales,4722.25,55.87919097929734
6304,Renee,Andrews,Testing,4777.41,52.171752747394436
6305,Brooke,Day,Testing,2060.2,65.20419919479272
6306,Jermaine,Smith,Research,25595.51,49.90531376607247
6307,William,Miller,HR,37308.62,45.16802513294941
6308,Kelly,Lopez,Testing,18585.06,57.41675720147411
6309,Sandra,Stokes,Sales,30878.94,48.11288445848983
6310,Kevin,Ward,Sales,58941.86,41.84342015881024
6311,Jason,Peterson,Research,16844.78,52.38123602812905
6312,Rebecca,Reyes,Research,26952.79,38.55535362932036
6313,David,Kline,Research,76758.57,51.71278926611352
6314,Kenneth,Moore,IT,73387.53,71.14199680540243
6315,Vanessa,Murphy,Testing,10426.05,66.81509964357221
6316,Jon,Massey,Research,4027.8,56.72552799903678
6317,Jamie,Villanueva,Research,54973.35,46.151081359949394
6318,Lori,Miller,Sales,42669.82,50.41611440050689
6319,Julie,Santos,IT,39859.2,55.55108984889439
6320,Elizabeth,Reyes,Testing,63919.0,42.6864690975294
6321,Stephanie,Hernandez,IT,92588.47,66.72632652471037
6322,James,Ferguson,IT,29622.36,37.49543191550458
6323,Wayne,Johnson,IT,2286.92,67.11553033484314
6324,Michael,Montgomery,Sales,39672.8,44.62675382606482
6325,Andrew,Long,Sales,16161.24,40.112750466839984
6326,Amber,Carlson,HR,96001.2,51.34954292644967
6327,Julia,Richard,HR,71585.65,38.024304836243246
6328,Jessica,Fox,Research,74858.1,33.72871612059842
6329,James,Norton,Research,42368.94,55.780891298780716
6330,Tommy,Lawrence,Sales,80208.61,53.00731565599524
6331,Kenneth,Carter,HR,61622.03,59.867794269236455
6332,Brandon,Holloway,Testing,21965.79,54.137200982348034
6333,Dr.,Edward,HR,22608.61,64.57172697883178
6334,Justin,Torres,Sales,42799.39,61.243499190433745
6335,Miss,Rebecca,IT,90613.77,43.80632857224584
6336,Lisa,Garcia,Sales,96703.68,47.1844802362292
6337,Michael,Anderson,HR,16413.98,52.602083227769654
6338,Katherine,Rodriguez,Research,57325.82,46.79761173892219
6339,James,Ramirez,Research,66685.99,38.5223239101941
6340,Shelley,Hill,Research,45434.27,54.31175168910195
6341,Alexandra,Cook,HR,86294.97,43.25367999951621
6342,Michael,Contreras,Testing,42177.86,46.56679800181775
6343,Raymond,Gibbs,Research,6677.12,37.256032794227536
6344,Andrea,Coleman,Research,85155.03,65.11425809739922
6345,Adrienne,Hill,HR,22367.69,69.52010994412993
6346,Julia,Payne,Sales,19864.09,55.58226398850921
6347,Carrie,Harris,Sales,8331.86,50.80845140785422
6348,Christopher,Mendez,Testing,10045.94,49.140101079211256
6349,Erin,Huff,IT,52725.18,41.99798188477124
6350,James,Barrett,Sales,10656.77,30.389959705345582
6351,Edgar,Valdez,Sales,79082.06,32.8456767306542
6352,Sarah,Garrett,IT,53866.13,59.815968660557445
6353,Joel,Turner,Testing,43154.11,55.32802885512215
6354,Jeremy,James,Sales,9670.19,55.37910441302437
6355,Katherine,Roberts,HR,59768.51,52.9585269923986
6356,Kevin,Ford,HR,55408.42,51.851015570756886
6357,John,Moore,Research,51434.62,52.91509551167654
6358,Tyler,Owens,Research,99801.89,53.107491885220135
6359,Michael,Smith,Testing,81353.75,63.275979807223536
6360,Richard,Sweeney,Research,16025.83,58.861734588132464
6361,Joan,Beltran,Research,81866.22,49.32493435556368
6362,Robert,Jones,Research,7510.31,58.67699247159112
6363,Michael,Torres,HR,11404.13,56.09029320339019
6364,Christopher,Morse,Research,5427.63,46.63630227313371
6365,Lonnie,Simon,Research,88654.31,57.01987419996948
6366,David,Wallace,Research,3407.72,55.00569490764171
6367,Angela,Smith,Research,67196.84,44.18804248814519
6368,Lori,Ray,Testing,93122.23,55.51211504503086
6369,Judith,Garcia,Testing,75554.07,62.84133281898359
6370,Brandon,Deleon,IT,72845.43,69.65003603573204
6371,David,Perez,Testing,5496.17,36.61538578625616
6372,David,Chapman,Sales,68738.44,36.918415519850214
6373,Kerri,Rose,IT,10617.62,54.05153508515239
6374,Robert,Glover,IT,15603.52,35.070431535345726
6375,Gregory,Sandoval,Testing,70360.17,58.72966156851564
6376,David,Lawrence,IT,86129.56,47.413569264428055
6377,Christopher,Ross,Testing,54865.12,56.13160540676735
6378,David,Sims,Research,68258.57,64.55717143951973
6379,Jeremy,Mann,Research,51800.32,24.80941404235309
6380,Julian,Smith,Research,75491.22,44.99057172817094
6381,David,Casey,Research,91725.83,52.086285283125385
6382,Nicole,Butler,Research,88064.21,36.322460154370276
6383,Kevin,Hansen,IT,42782.32,46.02627026740696
6384,Paige,Miller,IT,75834.36,57.16341841798392
6385,Cynthia,Jackson,Research,25287.89,59.03366616499898
6386,Alison,Boyer,IT,93149.02,40.314230182591054
6387,Traci,Ware,Sales,10791.52,67.6086836167326
6388,Laura,Boyd,IT,28731.19,56.565510298064844
6389,Justin,Hood,HR,27690.33,50.51117663183112
6390,Barbara,Meyer,IT,97859.49,52.42838943557443
6391,Hailey,Long,IT,7910.92,40.93465515411882
6392,Melissa,Watkins,HR,33739.14,52.04208515565745
6393,Billy,Parker,Sales,99232.24,49.14377383421438
6394,Brent,Johnson,IT,9810.73,44.82298310200376
6395,Kayla,Williams,Sales,34347.18,27.571479866529746
6396,Mrs.,Diana,HR,80811.38,49.670916062040995
6397,Jenny,Conrad,Sales,9426.16,55.08302831257339
6398,Tiffany,Mcpherson,IT,80067.97,58.041190333769634
6399,Frances,Shelton,HR,40842.98,59.539824859692516
6400,Jennifer,Wright,Research,14259.36,77.03291497242253
6401,Jessica,Holmes,Sales,36381.18,38.110755872828385
6402,Juan,Payne,Research,56932.12,48.60497688072956
6403,Olivia,Herring,Research,28826.94,56.30997482758009
6404,Jeffrey,Curry,Sales,2762.12,37.01177613709865
6405,Lawrence,Murphy,HR,55961.77,48.90028346082037
6406,Eric,Dunn,IT,59833.16,52.30921602250839
6407,Joshua,King,Research,70300.57,38.05127790380292
6408,Abigail,Shea,Testing,39986.85,42.39863106211062
6409,Mrs.,Christina,HR,52589.27,41.56206481112126
6410,Robert,Wong,IT,72954.44,49.951432154177496
6411,Rhonda,Jackson,Research,78224.05,68.1925060404772
6412,Natasha,Martin,Sales,10804.12,58.83273595867196
6413,Robert,Smith,Research,6030.17,64.73955779420012
6414,Amy,Garcia,IT,11862.5,38.355085091879445
6415,Crystal,Hall,HR,12200.13,47.61721716315914
6416,Joseph,Williams,IT,93612.51,60.404073615035756
6417,Terri,Bishop,Research,12703.84,53.26874851143897
6418,Pamela,Mann,IT,49099.69,54.15760591090392
6419,Sharon,Palmer,Research,24274.69,44.234449426857736
6420,Eric,Burgess,IT,71887.44,35.06493538301177
6421,Allison,Todd,IT,52501.85,56.44115663170207
6422,Mark,Gonzalez,HR,50135.0,53.398670783771784
6423,Sherry,May,Sales,60620.62,61.59387534964743
6424,Daniel,Watkins,Testing,77416.39,56.328479489802206
6425,Benjamin,Blackburn,Sales,33312.38,49.720071123647145
6426,Jessica,Foley,Sales,40054.76,39.29262019133321
6427,Ryan,Duncan,Sales,37426.38,52.759368991853286
6428,Dawn,Garza,Research,11416.44,50.449624214915005
6429,Jason,Clarke,Testing,50405.03,52.76505818898007
6430,Sarah,Gomez,HR,90650.51,48.17942557252648
6431,Randy,Andrews,Research,59830.64,51.40457385756949
6432,Vernon,Dunlap,Testing,30112.85,48.252395163750755
6433,Brandon,Smith,IT,11397.72,50.40297782934015
6434,Kathleen,Watson,Sales,33141.68,42.70998696154699
6435,Shannon,Myers,Research,31763.73,45.99701901473922
6436,Christina,Smith,Sales,96590.35,51.49101070915919
6437,Tiffany,Harris,Sales,40221.73,62.994991862554215
6438,Cheryl,Mcclain,HR,519.08,63.97600737666836
6439,Jerome,Miller,IT,2356.63,42.94066433351549
6440,Tamara,Brown,IT,92350.75,35.18362096653854
6441,Lisa,Adams,HR,49798.26,58.759750415766185
6442,Donna,Brady,Testing,97531.99,63.975624006084246
6443,Adam,Buchanan,Testing,21800.0,42.365241063156475
6444,Robert,Freeman,Sales,94756.77,48.31228026455803
6445,Christina,Quinn,Testing,88788.22,49.02625300731482
6446,Sarah,Blair,Research,57623.11,54.26812731229144
6447,Karl,Wheeler,IT,11322.5,52.84082280058557
6448,Trevor,Williams,IT,17452.16,47.6850461157569
6449,Jose,Hayes,Testing,252.98,43.6483343568929
6450,Gail,Briggs,Sales,13273.86,49.91174652133901
6451,Amy,Perez,Sales,6536.58,53.37709262335561
6452,Elizabeth,Jones,Research,55861.84,61.384772200592906
6453,Rita,Spencer,Sales,20001.13,50.577547606902286
6454,Haley,Dawson,HR,98165.16,50.75939370115189
6455,Sandy,Carr,HR,672.2,35.98775008865121
6456,Joseph,Taylor,IT,35319.85,39.725573233000105
6457,Claire,Moon,Research,55891.51,46.161543057456335
6458,Katie,Collins,Sales,31643.45,52.73464549156294
6459,Nicholas,Mullins,Testing,20157.93,65.69035019638925
6460,Cole,Lee,Testing,6106.19,49.05989339451158
6461,Leslie,Perez,Sales,79880.13,35.41758917880388
6462,Jeffery,Huff,IT,18273.75,40.257344444803536
6463,Oscar,Oneill,Research,69713.51,34.5703750684316
6464,Kaitlin,Carrillo,IT,9743.26,58.07433062222228
6465,Christine,Morales,Testing,35849.22,52.0973676869114
6466,Alexis,Cruz,IT,68997.52,27.161323069179602
6467,Gerald,Baker,HR,64435.61,46.61167595319147
6468,Adam,Duke,HR,14607.66,29.377298827706934
6469,Connie,Clark,Testing,83106.17,31.182364990934058
6470,Jeffrey,Ellis,IT,45997.25,45.66396704061687
6471,Jean,Wilkins,IT,47332.59,42.345785596529375
6472,Theresa,Jackson,HR,47091.61,35.32765084007196
6473,Travis,Lee,Research,8895.68,31.611850069773915
6474,Wanda,Townsend,IT,1990.98,60.91515851798413
6475,William,Allen,Sales,23767.6,48.2921544805396
6476,Diana,Braun,Sales,17288.29,61.407256105031294
6477,Darryl,Rodriguez,IT,25954.33,55.190270166086414
6478,Rebecca,Lucas,HR,84024.97,47.47022020202772
6479,Steven,Evans,Sales,61377.54,45.87619048678538
6480,Chloe,Barker,HR,67116.12,39.28184752492125
6481,Cody,Caldwell,IT,91239.83,61.73288549311155
6482,Christopher,Sutton,Testing,89919.94,32.85447315522331
6483,Natalie,Jones,IT,87601.5,50.86461328129868
6484,Lindsay,Perkins,HR,17093.23,41.467304487153314
6485,Madison,Kramer,IT,36048.06,51.64499643809398
6486,Matthew,Griffin,Testing,56636.4,50.404455193476004
6487,Travis,Bradshaw,IT,93147.34,49.676868891812674
6488,Alicia,Jones,Testing,46010.01,61.44548013978212
6489,Zachary,Wolf,Sales,59904.79,50.5830505775062
6490,Benjamin,Chavez,IT,10993.94,53.095592928424345
6491,Thomas,Roberts,Research,46168.16,56.22027061325031
6492,Daniel,Hernandez,Sales,4429.48,51.80981986603553
6493,Scott,Mitchell,IT,96302.14,49.85796433539439
6494,Julie,Hunt,Testing,88481.51,53.60906724993637
6495,Jason,Bentley,IT,52747.59,39.4595239809714
6496,Kristen,Baldwin,IT,16825.93,35.11034092075663
6497,Jessica,Lewis,Research,26667.61,50.625273689264255
6498,Jill,Wilson,HR,59667.18,60.1097030065206
6499,Madison,Chang,Research,46311.06,41.539879166839995
6500,James,Stuart,IT,28883.27,51.420762217155406
6501,Debbie,Thomas,Research,95627.12,37.37845318920164
6502,Jeremiah,Williams,IT,12364.62,51.51191070798254
6503,Megan,Smith,HR,192.66,46.71843067721706
6504,Sarah,Daniels,Sales,74114.63,60.34302353461307
6505,Jordan,White,Sales,69510.77,62.24207790061251
6506,Bradley,Gutierrez,Research,98156.52,46.5878342843282
6507,Mr.,Curtis,Sales,16909.25,54.85828234907531
6508,Nicole,Boyer,Sales,73553.75,64.82929641657032
6509,William,Rodriguez,Testing,84026.43,49.19030381053466
6510,Ariel,Weaver,Sales,43688.44,67.78269342214266
6511,Marcus,Mccall,Sales,68741.77,62.90178500576501
6512,Linda,Mcmahon,IT,45523.06,59.42409673249967
6513,Denise,Schneider,IT,71747.0,65.76328877175412
6514,Michelle,Thornton,Testing,71448.42,50.52121744948994
6515,Ashley,Nixon,IT,68649.57,48.34260238149884
6516,Adam,Jones,Testing,27515.27,38.652569983953214
6517,James,Bartlett,HR,93924.91,47.05215847073655
6518,Janice,Powell,HR,53335.0,47.33909223441993
6519,Margaret,Carrillo,IT,33488.85,61.488580694872894
6520,Rebecca,Olson,IT,77135.61,54.027161692874884
6521,William,Paul,IT,41032.76,49.66868048542467
6522,Andrew,Rodriguez,IT,86696.46,58.4543087058181
6523,Theodore,Wall,IT,37878.24,64.49317253172791
6524,Tyler,Burgess,Testing,68373.37,31.238356814017855
6525,Stephanie,Velazquez,HR,25343.71,50.833862161230876
6526,Abigail,Silva,Testing,65772.99,41.014152106940394
6527,Samuel,Wallace,Sales,91807.87,34.259019223342165
6528,Tina,Francis,Sales,52065.05,39.26013160830493
6529,Taylor,Shaffer,IT,30494.66,37.66868080448572
6530,Jonathan,Roberts,Sales,78344.81,45.06538366295369
6531,Mr.,Bruce,Testing,11085.97,67.22778492263775
6532,Donna,Adkins,HR,47901.93,45.911804114862605
6533,Melissa,Cooper,Sales,31006.58,50.08237039393953
6534,Joanna,Moses,Research,8991.83,71.35872079192818
6535,Rachel,Stewart,Testing,27990.45,69.22420875206492
6536,Casey,Williams,Testing,81258.07,45.02458358687244
6537,Patricia,Beck,HR,35630.9,52.70558661198731
6538,Michael,Murphy,Research,31991.08,48.04587190606057
6539,Sara,Pierce,IT,93470.56,55.34268463990311
6540,Patrick,Williams,HR,54128.04,36.896321694569
6541,Stephanie,Collins,HR,84805.89,62.90210645244987
6542,Andrea,Garcia,IT,61296.92,39.6012302788306
6543,Victoria,Bradford,Testing,79777.47,47.53807935396634
6544,David,Ball,IT,45388.74,48.859893740399656
6545,Ashley,Martinez,Testing,2025.34,57.16051708798064
6546,Bethany,Mitchell,Testing,69741.0,70.81702175439091
6547,Bryan,Burnett,IT,53806.95,51.627018487731114
6548,Joseph,Johnson,Research,45629.82,48.2632684058032
6549,Clinton,Edwards,IT,94363.99,57.481539497662006
6550,Anne,Morgan,Testing,48714.16,50.1680211548016
6551,Kimberly,Chang,IT,93988.91,46.940413418424605
6552,Troy,Maldonado,Testing,49878.72,43.53575481724907
6553,Lisa,Jacobs,HR,57799.19,41.33469957709316
6554,John,Perez,Sales,20660.14,50.7442910559716
6555,James,Cruz,Testing,77714.58,19.736423831981917
6556,Rebecca,Allen,IT,40924.53,53.71114753355504
6557,Jennifer,Booker,HR,44460.49,37.27833723211816
6558,Edwin,Hart,HR,78145.5,42.86664457406851
6559,Claudia,Lopez,HR,27593.85,46.60111142098337
6560,Shelby,Collins,HR,60987.21,40.97943566999483
6561,Julie,Alvarez,IT,32434.35,57.81498887137832
6562,Jessica,Malone,Testing,32289.61,42.44418628233579
6563,Paul,Norton,Sales,92854.66,36.61637121423456
6564,Gina,Harris,Sales,58135.85,33.85164471968835
6565,Lynn,Collins,HR,26939.77,49.878638475475725
6566,Jamie,Johnson,Sales,31912.69,48.187902519650486
6567,Brent,Ortiz,Sales,4029.52,47.54727893173249
6568,Lori,Snyder,HR,25966.35,55.65562840029306
6569,Marcia,Miller,Research,9004.9,41.34993202790574
6570,Kristen,Brown,Testing,48881.79,71.7742300768993
6571,Brandon,Miller,Testing,19277.59,42.164289488724286
6572,Dominic,Mitchell,Sales,74786.21,53.917995984816486
6573,Brad,Barry,HR,46838.79,43.52788621069459
6574,Stanley,Cole,IT,41240.03,33.06112175702803
6575,Eric,Snyder,HR,22890.3,25.9308314379545
6576,Lindsey,Park,Research,49979.23,47.961302251747874
6577,Daniel,Reed,Testing,97131.16,22.33726128399811
6578,Jessica,Anderson,HR,62194.52,69.08095611570029
6579,Angela,Bender,IT,37088.54,42.31600365074485
